templateCode,fieldKey,fieldLabel,required,dataSourceKind,classification,recommendedPrefillKind,reason,currentSampleValue,controlType
BM-042,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-042,"measure.extensionRoundText","Lần gia hạn",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.extensionRoundText"" starts with NEVER_AUTO path prefix.",,TEXT
BM-042,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-042,"legalBasis.baseProcedureLine","Căn cứ Bộ luật Tố tụng hình sự",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.baseProcedureLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-042,"legalBasis.juvenileLegalBasisLine","Căn cứ Luật xử lý vi phạm hành chính",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.juvenileLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-042,"measure.detentionOrderLegalBasisLine","Căn cứ Lệnh tạm giam",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.detentionOrderLegalBasisLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"measure.previousExtensionDecisionLegalBasisLine","Căn cứ Quyết định gia hạn trước",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.previousExtensionDecisionLegalBasisLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"legalBasis.requestExtensionLine","Căn cứ đề nghị gia hạn",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.requestExtensionLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-042,"measure.reasonLine","Lý do gia hạn",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.reasonLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"measure.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article1Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"measure.article2Line","Điều 2 - Thời hạn",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article2Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"measure.article3Line","Điều 3 - Yêu cầu",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article3Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-042,"recipients.superiorProcuracyLine","Nơi nhận - Viện kiểm sát cấp trên",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.superiorProcuracyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-042,"recipients.investigationUnitLine","Nơi nhận - Cơ quan điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.investigationUnitLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-042,"recipients.personLine","Nơi nhận - Bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.personLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-042,"recipients.detentionFacilityLine","Nơi nhận - Cơ sở giam giữ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.detentionFacilityLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-042,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-042,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-042,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-042,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"document.documentCodeLine","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-043,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"legalBasis.baseProcedureLine","Căn cứ Bộ luật Tố tụng hình sự",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.baseProcedureLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-043,"legalBasis.juvenileLegalBasisLine","Căn cứ Luật xử lý vi phạm hành chính",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.juvenileLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-043,"measure.detentionOrderLegalBasisLine","Căn cứ Lệnh tạm giam",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.detentionOrderLegalBasisLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"measure.previousExtensionDecisionLegalBasisLine","Căn cứ Quyết định gia hạn trước",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.previousExtensionDecisionLegalBasisLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"measure.cancelReasonLine","Lý do hủy bỏ gia hạn",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.cancelReasonLine"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"measure.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article1Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"measure.article2Line","Điều 2 - Gia hạn lại",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article2Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"measure.article3Line","Điều 3 - Yêu cầu",true,MANUAL,NEVER_AUTO,NONE,"Path ""measure.article3Line"" starts with NEVER_AUTO path prefix.",,TEXTAREA
BM-043,"recipients.detentionExecutionUnitLine","Nơi nhận - Đơn vị thi hành",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.detentionExecutionUnitLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-043,"recipients.personLine","Nơi nhận - Bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.personLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-043,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-043,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-043,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"agency.parentNameUpper","Cơ quan cấp trên (viết hoa)",true,COMPUTED,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên (viết hoa)"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"agency.nameUpper","Viện kiểm sát (viết hoa)",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát (viết hoa)"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-044,"official.issuingAuthorityLine","Cơ quan ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Cơ quan ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"legalBasis.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-044,"legalBasis.juvenileJusticeLine","Căn cứ Luật xử lý vi phạm hành chính",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.juvenileJusticeLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-044,"detentionReplacement.detentionOrderLegalBasisLine","Căn cứ Lệnh tạm giam",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""detentionReplacement.detentionOrderLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-044,"detentionReplacement.detentionExtensionLegalBasisLine","Căn cứ Quyết định gia hạn tạm giam",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""detentionReplacement.detentionExtensionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-044,"detentionReplacement.proposalLine","Đề nghị thay thế",true,MANUAL,NEVER_AUTO,NONE,"Label ""Đề nghị thay thế"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-044,"detentionReplacement.reasonLine","Lý do thay thế",true,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do thay thế"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-044,"detentionReplacement.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Nội dung quyết định"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-044,"detentionReplacement.durationLine","Thời hạn áp dụng",true,MANUAL,NEVER_AUTO,NONE,"Label ""Thời hạn áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"detentionReplacement.article2Line","Điều 2 - Yêu cầu",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2 - Yêu cầu"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-044,"recipients.personLine","Nơi nhận - Bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.personLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-044,"recipients.proposalAgencyLine","Nơi nhận - Cơ quan đề nghị",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.proposalAgencyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-044,"recipients.executionAgencyLine","Nơi nhận - Cơ quan thi hành",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.executionAgencyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-044,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-044,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-044,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"agency.parentNameUpper","Cơ quan cấp trên (viết hoa)",true,COMPUTED,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên (viết hoa)"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"agency.nameUpper","Viện kiểm sát (viết hoa)",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát (viết hoa)"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-045,"official.issuingAuthorityLine","Cơ quan ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Cơ quan ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"legalBasis.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-045,"legalBasis.juvenileJusticeLine","Căn cứ Luật xử lý vi phạm hành chính",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.juvenileJusticeLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-045,"bailApproval.caseDecisionLegalBasisLine","Căn cứ quyết định vụ án",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""bailApproval.caseDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-045,"bailApproval.accusedDecisionLegalBasisLine","Căn cứ quyết định khởi tố bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""bailApproval.accusedDecisionLegalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-045,"bailApproval.proposalLine","Đề nghị cho tại ngoại",true,MANUAL,NEVER_AUTO,NONE,"Label ""Đề nghị cho tại ngoại"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-045,"bailApproval.reasonLine","Lý do cho tại ngoại",true,MANUAL,NEVER_AUTO,NONE,"Label ""Lý do cho tại ngoại"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-045,"bailApproval.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Nội dung quyết định"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-045,"bailApproval.article2Line","Điều 2 - Điều kiện",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2 - Điều kiện"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-045,"recipients.executionAgencyLine","Nơi nhận - Cơ quan thi hành",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.executionAgencyLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-045,"recipients.personRepresentativeLine","Nơi nhận - Bị can/đại diện",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.personRepresentativeLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-045,"recipients.bailReceiverLine","Nơi nhận - Người bảo lãnh",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.bailReceiverLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-045,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-045,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-045,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-046,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"legalBasis.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-046,"legalBasis.juvenileJusticeLine","Căn cứ Luật xử lý vi phạm hành chính",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.juvenileJusticeLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-046,"guaranteeNonApproval.caseInitiationLine","Căn cứ khởi tố vụ án",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""guaranteeNonApproval.caseInitiationLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-046,"guaranteeNonApproval.defendantInitiationLine","Căn cứ khởi tố bị can",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""guaranteeNonApproval.defendantInitiationLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-046,"guaranteeNonApproval.proposalReviewLine","Đề nghị và xem xét",true,MANUAL,NEVER_AUTO,NONE,"Label ""Đề nghị và xem xét"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-046,"guaranteeNonApproval.insufficientGroundsLine","Căn cứ không đủ điều kiện",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""guaranteeNonApproval.insufficientGroundsLine"" is generic/common boilerplate safe for prefill.",,TEXTAREA
BM-046,"guaranteeNonApproval.article1Line","Điều 1 - Nội dung quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 1 - Nội dung quyết định"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-046,"guaranteeNonApproval.article2Line","Điều 2 - Yêu cầu",true,MANUAL,NEVER_AUTO,NONE,"Label ""Điều 2 - Yêu cầu"" matches NEVER_AUTO pattern.",,TEXTAREA
BM-046,"recipients.investigationAuthorityLine","Nơi nhận - Cơ quan điều tra",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.investigationAuthorityLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-046,"recipients.defendantRepresentativeLine","Nơi nhận - Bị can/đại diện",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.defendantRepresentativeLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-046,"recipients.guarantorLine","Nơi nhận - Người bảo lãnh",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.guarantorLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-046,"recipients.archiveLine","Lưu hồ sơ",true,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""recipients.archiveLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-046,"signature.signMode","Chế độ ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chế độ ký"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"signature.positionTitle","Chức vụ người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Chức vụ người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-046,"signature.signerName","Người ký",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Người ký"" matches NEVER_AUTO pattern.",,TEXT
BM-047,"agency.parentName","Cơ quan cấp trên",true,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan cấp trên"" matches NEVER_AUTO pattern.",,TEXT
BM-047,"agency.name","Viện kiểm sát ban hành",true,AGENCY,NEVER_AUTO,NONE,"Label ""Viện kiểm sát ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-047,"document.documentCode","Số quyết định",true,MANUAL,NEVER_AUTO,NONE,"Label ""Số quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-047,"document.issuePlaceAndDateLine","Địa danh, ngày ban hành",true,SYSTEM,SAFE_RUNTIME_DEFAULT,DOCUMENT_PLACE_DATE,"SYSTEM/CURRENT_DATE field. Label ""Địa danh, ngày ban hành"" matches safe document place/date pattern.","TP. Hồ Chí Minh, ngày 01 tháng 01 năm 2026",TEXT
BM-047,"official.issuerTitle","Chủ thể ban hành",true,MANUAL,NEVER_AUTO,NONE,"Label ""Chủ thể ban hành"" matches NEVER_AUTO pattern.",,TEXT
BM-047,"legalBasis.procedureArticlesLine","Căn cứ Bộ luật Tố tụng hình sự",true,OFFICIAL,NEVER_AUTO,NONE,"Label ""Căn cứ Bộ luật Tố tụng hình sự"" matches NEVER_AUTO pattern.",,TEXTAREA
